title,company,location,salary,description,skills,source,salary_min,salary_max,salary_period,standardized_title,experience_years,education_level,city,state,standardized_title_encoded,company_encoded,city_encoded,state_encoded,education_level_encoded,salary_period_encoded,source_encoded,salary_min_scaled,salary_max_scaled,experience_years_scaled,Python,Java,JavaScript,C++,C#,SQL,NoSQL,MongoDB,React,Angular,Vue,Node.js,AWS,Azure,GCP,Docker,Kubernetes,Git,CI/CD,Jenkins,TensorFlow,PyTorch,Scikit-learn,Pandas,NumPy,R,Tableau,Power BI,Excel,Machine Learning,Deep Learning,NLP,Computer Vision,Data Analysis,Data Visualization,Statistics,Agile,Scrum,Project Management,REST API,GraphQL,Django,Flask,Spring,Hibernate,TypeScript,Go,Rust,Swift,Kotlin,PHP,Ruby,Rails,Linux,Unix,Windows Server,desc_svd_0,desc_svd_1,desc_svd_2,desc_svd_3,desc_svd_4,desc_svd_5,desc_svd_6,desc_svd_7,desc_svd_8,desc_svd_9,city_state,is_tech_hub,state_CA,state_CO,state_FL,state_GA,state_IL,state_MA,state_NY,state_TX,state_WA,is_tech_giant,experience_level,exp_Not Specified,exp_Entry Level,exp_Mid Level,exp_Senior,exp_Expert,education_rank,edu_Bachelor's,edu_Master's,edu_Not Specified,salary_avg,salary_annual,salary_range,salary_range_pct
Cloud Engineer,DevOpsPro,"Boston, MA",$66660 - $84437,Safe just half bed big eye. Would fund data deep. Simple difference your ago. Join course east account process pressure news stop. Minute statement bad fish main check enough.,"Node.js, Git, PHP, PyTorch, Vue",SimplyHired,66660.0,84437.0,annual,DevOps Engineer,,Bachelor's,Boston,MA,1,4,2,5,0,0,2,-0.5855069519918479,-0.6867432752722632,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17104512551174744,0.1283376340334043,0.11357493520203338,-0.06291245782890997,-0.100716057396057,-0.01317549750216103,-0.08332110518871672,0.02065801891027376,-0.0017275783723606688,-0.11367163678315251,Boston_MA,1,False,False,False,False,False,True,False,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,75548.5,75548.5,17777.0,26.668166816681666
Cloud Engineer,TechCorp,"Seattle, WA",$56219 - $82224,Political continue direction. Beautiful door reveal election easy easy. Say necessary manage cover. Quite mind clear who.,"REST API, GraphQL, Pandas, C++, Ruby, Scikit-learn",Glassdoor,56219.0,82224.0,annual,DevOps Engineer,,Not Specified,Seattle,WA,1,8,9,8,2,0,1,-1.3187365890554157,-0.8302390717286829,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1824826993668203,0.010793303359189209,0.03847821480502895,-0.0818253736294615,-0.010037405766990809,-0.07006745230955949,-0.014124472591632978,-0.004565002296112248,-0.11966598011240208,0.04574851288954955,Seattle_WA,1,False,False,False,False,False,False,False,False,True,0,Not Specified,True,False,False,False,False,0,False,False,True,69221.5,69221.5,26005.0,46.25660363933901
Software Engineer,FutureTech,"Los Angeles, CA",$56895 - $83015,Last plan special heart. Now give summer each off. From loss person significant watch look public. Word off news successful. Stop opportunity size check.,"C#, R, GCP, CI/CD, MongoDB, Docker, Ruby, Agile",Glassdoor,56895.0,83015.0,annual,Software Engineer,,Not Specified,Los Angeles,CA,5,5,5,0,2,0,1,-1.271263814928898,-0.7789488887205366,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20099409164062645,-0.02909788330212755,0.02186673661645338,-0.1164502550365711,-0.013904337982684565,0.12459626668061491,-0.24712239789336912,0.05373834757153988,-0.07644483592425902,0.13986734769204112,Los Angeles_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,69955.0,69955.0,26120.0,45.90913085508392
Database Administrator,InnovateX,"Boston, MA",$72481 - $86269,Night interest civil father large people return. Late clear morning red age home. Child apply southern future.,"Kubernetes, Rails, Flask, Azure, C++",SimplyHired,72481.0,86269.0,annual,Other,,Not Specified,Boston,MA,3,6,2,5,2,0,2,-0.17672142212430375,-0.5679523583684399,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10870353886053137,0.020403903122068898,0.040924877886043404,0.03887632133786594,-0.034967475127008894,-0.2096535404101584,0.06813697603019843,0.07936176807480437,-0.01564915870055314,-0.0686571819929417,Boston_MA,1,False,False,False,False,False,True,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,79375.0,79375.0,13788.0,19.022916350491855
Full Stack Developer,Cloudify,"Seattle, WA",$67303 - $94006,Thus oil spend together. Indeed take nature three. Pick arm anything create wonder future several. Through study increase middle position. Behavior some skin easy effort. Fish kind bill crime. Someone environment front pass.,"MongoDB, R, Vue",SimplyHired,67303.0,94006.0,annual,Software Engineer,,Not Specified,Seattle,WA,5,1,9,8,2,0,2,-0.5403516357738731,-0.06626822950114679,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1671419181375709,0.10465807560613472,0.046430931496969655,-0.1566733353914669,-0.027834696841556757,-0.06619728414062187,-0.09053698223921847,0.07802919902953297,0.02247156205317359,0.21470470738470976,Seattle_WA,1,False,False,False,False,False,False,False,False,True,0,Not Specified,True,False,False,False,False,0,False,False,True,80654.5,80654.5,26703.0,39.675794541105155
Backend Developer,Cloudify,"Los Angeles, CA",$93578 - $114705,Tend teacher recently as teach positive. Woman particular stock worker. Class way stop after.,"Power BI, Azure, Computer Vision, Data Visualization, Deep Learning, NoSQL",SimplyHired,93578.0,114705.0,annual,Software Engineer,,Not Specified,Los Angeles,CA,5,1,5,0,2,0,2,1.3048364414069757,1.2759005417828264,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2008458167055843,-0.06392671179618747,-0.007832802980525501,-0.0597749599095698,0.15318471299497957,-0.048320549445756374,0.012409744120443898,-0.2307554848673812,-0.14686743798296176,0.12665611890403877,Los Angeles_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,104141.5,104141.5,21127.0,22.576887730022012
Cybersecurity Analyst,InnovateX,"Seattle, WA",$50086 - $74057,Policy yet personal since almost. Civil food however. Responsibility participant collection operation those suggest.,"Scrum, SQL, Kubernetes, Swift, GraphQL, C#, R",SimplyHired,50086.0,74057.0,annual,Other,,Not Specified,Seattle,WA,3,6,9,8,2,0,2,-1.7494326300582757,-1.3598053481225285,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13863984851754763,0.09725219724457097,-0.027030458056053138,-0.04138700961439726,0.006802086557663787,0.0017947049866221237,0.024144536832736332,0.06776513489038721,-0.14331067631064107,-0.023723138191402877,Seattle_WA,1,False,False,False,False,False,False,False,False,True,0,Not Specified,True,False,False,False,False,0,False,False,True,62071.5,62071.5,23971.0,47.8596813480813
Product Manager,WebWizards,"San Francisco, CA",$73752 - $94523,There move remember money generation me because. Medical put own itself serious under risk. Size foot act seek thing early usually. If quite everything. Go star local watch. Degree interesting six especially stay face left enjoy.,"Docker, SQL, Spring, Kubernetes, Rust, Computer Vision, Node.js, Python, Flask, Project Management",Glassdoor,73752.0,94523.0,annual,Product Manager,,Not Specified,San Francisco,CA,4,9,8,0,2,0,1,-0.08746417964678296,-0.03274481026573377,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22822251950534134,0.008617900340836818,0.11047304043094078,0.05071467439218971,0.04622130496619087,-0.022382139938523157,-0.056137885993585435,-0.027858136940514228,0.148020895224877,-0.13868555908127478,San Francisco_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,84137.5,84137.5,20771.0,28.16330404599197
Backend Developer,WebWizards,"New York, NY",$81082 - $99866,Western from however whatever something remain wife control. Head continue administration early court. Summer force every space protect news.,"Deep Learning, PyTorch, Data Analysis, Go, Python, SQL, Computer Vision, Ruby, PHP, Tableau",CareerBuilder,81082.0,99866.0,annual,Software Engineer,,Not Specified,New York,NY,5,9,7,6,2,0,0,0.42729238003868314,0.3137070833025675,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14157295833163153,-0.037248380333938166,0.09036793424536506,0.068869551335043,-0.049486110682233214,0.07648415891580129,0.2699944481040628,0.19197011286045224,-0.10166518749645141,0.008997575894667643,New York_NY,1,False,False,False,False,False,False,True,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,90474.0,90474.0,18784.0,23.166670777731184
UX/UI Designer,DataWorks,"Denver, CO",$84816 - $100421,Back wall little. Race sign project true black crime six. Boy production lawyer word who. Heart decade indeed budget partner life final. Job college look floor laugh tough.,"NumPy, Rails, Windows Server, AWS",Glassdoor,84816.0,100421.0,annual,UX/UI Designer,,Bachelor's,Denver,CO,6,3,4,1,0,0,1,0.689516253690188,0.3496945062728852,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19895894320343271,-0.1729329285842251,-0.14009210146639944,0.02795026292698269,0.15062215795335016,0.1129569135420672,0.11119736416650611,0.1152670959947588,-0.08042442605742277,-0.10324343691301918,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,92618.5,92618.5,15605.0,18.39865119788719
UX/UI Designer,AI Solutions,"Denver, CO",$58470 - $80509,High sport industry medical boy finish I building. Speech first while part represent mind I. General management word white air south.,"Unix, Java, Angular, Hibernate, Pandas, C#, Data Visualization, React",SimplyHired,58470.0,80509.0,annual,UX/UI Designer,,Not Specified,Denver,CO,6,0,4,1,2,0,2,-1.1606578692938898,-0.941443450817142,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2004037285447811,-0.06770541520158768,-0.18061744535849783,-0.05556325020424717,0.16250039945379416,-0.05167286690614478,0.15407088696697474,0.055240177707516484,0.04124424495670417,0.0138685221770089,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,69489.5,69489.5,22039.0,37.692833931930906
Software Engineer,CodeMasters,"Los Angeles, CA",$90829 - $110186,Husband as mission play agent. Feel all sit feel speech nothing. Along left respond though true. Compare popular think lose could lead common. However protect ten daughter test eye bag.,"TensorFlow, Hibernate, R, Git, NumPy",Glassdoor,90829.0,110186.0,annual,Software Engineer,,Bachelor's,Los Angeles,CA,5,2,5,0,0,0,1,1.111785175025619,0.9828786239398255,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26609765707844657,0.07758425167622915,0.04694846783733732,0.062130132474112684,0.00515503372390451,0.08287402640763245,0.16604262612611215,0.1704363277525099,-0.23572238418355643,0.06466293303897767,Los Angeles_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,100507.5,100507.5,19357.0,21.311475409836063
DevOps Engineer,InnovateX,"Denver, CO",$53520 - $67503,Child interest anything guy. Class director lot international building eye. Any black last Democrat. Lay must security difficult. Yes success room foreign pay.,"Django, Power BI, Computer Vision, Ruby, Spring, Statistics",Glassdoor,53520.0,67503.0,annual,DevOps Engineer,,Not Specified,Denver,CO,1,6,4,1,2,0,1,-1.5082765555753437,-1.7847811501900275,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09543112073631183,0.022427865902242255,0.021728314861485333,-0.024668967166872873,-0.06789276980390956,0.12744665000661382,-0.006434966085421475,-0.08885221070144775,-0.03763180154142882,0.0698718863210622,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,60511.5,60511.5,13983.0,26.126681614349778
Data Scientist,TechCorp,"Denver, CO",$94698 - $113143,Thousand evening agent firm. Road candidate market leave interesting wall. Bill tonight other for sort. Direction also forget.,"Scrum, Tableau, Go, Git, PHP, Agile, Data Visualization, AWS",SimplyHired,94698.0,113143.0,annual,Data Scientist,,Not Specified,Denver,CO,0,8,4,1,2,0,2,1.3834895583029814,1.1746170198375359,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1390424021726159,0.21180804139546414,-0.21759316250898308,0.04858620985297844,0.1680672979590852,0.21780728272709599,-0.062333215684479124,-0.03581501453426269,0.24610818897962794,-0.03145694843339661,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,103920.5,103920.5,18445.0,19.477708082536065
DevOps Engineer,FutureTech,"Miami, FL",$97624 - $109281,Office off family plan. Evidence maintain speak fish finally. Between American Republican center inside box radio evening. Responsibility exist state pick would would them.,"Data Analysis, Git, Power BI, NoSQL, Computer Vision, Ruby",CareerBuilder,97624.0,109281.0,annual,DevOps Engineer,,Not Specified,Miami,FL,1,5,6,2,2,0,0,1.5889708261937965,0.9241964297269651,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13615212964922066,0.04875259691558443,0.016065430973816304,0.050549942008828425,-0.0022731589862354518,0.09273302676249343,-0.08775310239498652,-0.09784132602020733,-0.03071176809785599,0.15321284370309846,Miami_FL,0,False,False,True,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,103452.5,103452.5,11657.0,11.940711300499878
Cybersecurity Analyst,CodeMasters,"Seattle, WA",$100000 - $121255,Together really appear note system speech. Cup medical tree interest read local. Nation left here. End conference should perform.,"Data Visualization, Agile, Django, MongoDB, SQL, Hibernate, Scrum, Jenkins, NumPy, Rust",Glassdoor,100000.0,121255.0,annual,Other,,Not Specified,Seattle,WA,3,2,9,8,2,0,1,1.7558277956088943,1.7006169750361249,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20646933294876096,0.04825125154876507,0.2501142592255801,-0.10361924245126176,0.1399465464258266,-0.04347441435644351,0.043697380246817866,0.031007219596965917,0.027467207858123344,0.003024156734459691,Seattle_WA,1,False,False,False,False,False,False,False,False,True,0,Not Specified,True,False,False,False,False,0,False,False,True,110627.5,110627.5,21255.0,21.255
Software Engineer,TechCorp,"Denver, CO",$76927 - $102180,Itself red measure want make. American state capital least myself. South else little admit. Budget minute industry behind.,"Data Analysis, Django, Rails, GCP, Jenkins, Java",SimplyHired,76927.0,102180.0,annual,Software Engineer,,Not Specified,Denver,CO,5,8,4,1,2,0,2,0.1355033615539476,0.4637519423175496,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20143951585858222,0.07153260013656797,0.12924170847988048,0.013277471832113627,0.03743492638792149,-0.1958616657429451,-0.03283420708480921,-0.04087761161254121,-0.06657592769637384,-0.09065460676797468,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,89553.5,89553.5,25253.0,32.827225811483615
Cybersecurity Analyst,FutureTech,"Chicago, IL",$53040 - $81965,Leader standard response teacher sort save. Simply nearly degree blood voice make couple support. Office ago building she here low.,"Kubernetes, Java, Flask, R, JavaScript, Excel, Swift",SimplyHired,53040.0,81965.0,annual,Other,,Not Specified,Chicago,IL,3,5,3,4,2,0,2,-1.5419850342450605,-0.8470332024481646,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09611766564410375,0.02140607940368988,-0.03690312824645157,-0.00762897399163022,0.12910446959492825,0.13841844273109144,0.05434415735287647,-0.021610709753505753,0.034538152883353504,-0.1220669097947394,Chicago_IL,0,False,False,False,False,True,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,67502.5,67502.5,28925.0,54.53431372549019
DevOps Engineer,WebWizards,"San Francisco, CA",$57734 - $75873,Whose office over open decide pattern center. Test sort address discover hospital before seven. Range whatever final could. Join miss listen drug. Unit how enter leader serious because.,"Kubernetes, Windows Server, Data Analysis, Scrum, SQL, MongoDB",Glassdoor,57734.0,75873.0,annual,DevOps Engineer,,Not Specified,San Francisco,CA,1,9,8,0,2,0,1,-1.212344203254122,-1.2420519064755071,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2228991963683629,-0.13618475120096854,0.07094825773882633,0.0049042091687222095,-0.09647189275150084,0.0876263092119337,0.07197473267176405,0.11445477958707001,0.10342165925536018,-0.04757969739109742,San Francisco_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,66803.5,66803.5,18139.0,31.418228426923477
Frontend Developer,DataWorks,"Boston, MA",$58200 - $71046,Call oil section land million. Watch least eye hot law however piece cost. Continue artist yes throw activity. Player necessary huge administration.,"Windows Server, Kubernetes, CI/CD, R, Rust, Pandas, Data Visualization, Azure, Deep Learning",CareerBuilder,58200.0,71046.0,annual,Software Engineer,,Not Specified,Boston,MA,5,3,2,5,2,0,0,-1.1796188885456056,-1.5550452230119456,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1380057087136045,0.08140346844138227,0.12298738810508152,0.09261124182198158,-0.06319525004936515,-0.029855737820669078,0.08035905493080928,0.039101367861502374,-0.07936164629009967,-0.010747423908057385,Boston_MA,1,False,False,False,False,False,True,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,64623.0,64623.0,12846.0,22.072164948453608
UX/UI Designer,DataWorks,"Miami, FL",$65740 - $87800,Should ready recent stage animal administration site. Source course tell deal. Would deep local provide own but oil.,"Scikit-learn, REST API, Docker, Swift, Windows Server, Azure, Kubernetes",CareerBuilder,65740.0,87800.0,annual,UX/UI Designer,,Not Specified,Miami,FL,6,3,6,2,2,0,0,-0.6501148694421383,-0.46867894473320326,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10064647380112866,-0.030115196925555452,0.10166780848964133,-0.08429043828416104,0.043935061042246766,-0.07207586226259612,0.0343100571134621,0.11631336062636724,0.05113814634069506,-0.00045299520563745746,Miami_FL,0,False,False,True,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,76770.0,76770.0,22060.0,33.5564344386979
Database Administrator,TechCorp,"Seattle, WA",$86667 - $106883,Threat response particularly eye fund perform organization. If person table discover. Clearly billion agree them.,"PyTorch, Spring, Machine Learning, NoSQL, C#, Kotlin, SQL, Jenkins, Power BI",CareerBuilder,86667.0,106883.0,annual,Other,,Not Specified,Seattle,WA,3,8,9,8,2,0,0,0.8195045745602832,0.7687048256137728,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14272107240745488,0.06270097938101774,0.11037226277367385,0.08574779936803023,-0.023790712330152074,-0.02282026261713508,-0.08638021263276306,-0.0646649056065791,0.03728538503188391,-0.06485727939671887,Seattle_WA,1,False,False,False,False,False,False,False,False,True,0,Not Specified,True,False,False,False,False,0,False,False,True,96775.0,96775.0,20216.0,23.326064130522575
Frontend Developer,WebWizards,"Miami, FL",$77556 - $91192,Hand lose deal lose concern year decade. Star seem light. Rich mention stage well. Floor well upon support. Stuff old natural step together mean music use. His station standard sort mouth.,"Go, Scrum, PHP, Rails, Spring, REST API, Flask, TensorFlow",Glassdoor,77556.0,91192.0,annual,Software Engineer,,Not Specified,Miami,FL,5,9,6,2,2,0,1,0.17967551381072225,-0.24873419029118982,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13973429573472484,-0.01823009112732908,-0.031225061784431747,-0.04780294653797857,0.0411665695299019,-0.08216764696544732,-0.11013520919847695,0.006962211544571446,0.22082953605935035,-0.04648060244282754,Miami_FL,0,False,False,True,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,84374.0,84374.0,13636.0,17.58213419980401
